RUN	Servicios.ObtenerCiudades	obtenerciudades	1569854219966	 	3.0.2
USER	SmokeTest	3748	END	1569854339219	1569854365300
USER	SmokeTest	3707	END	1569854338527	1569854365300
REQUEST	2436		SmokeTest	1569854314541	1569854365323	OK	 
USER	SmokeTest	2436	END	1569854314540	1569854365324
REQUEST	3667		SmokeTest	1569854337847	1569854365346	OK	 
USER	SmokeTest	3667	END	1569854337847	1569854365346
REQUEST	3444		SmokeTest	1569854333952	1569854365370	OK	 
USER	SmokeTest	3444	END	1569854333952	1569854365370
REQUEST	3756		SmokeTest	1569854339357	1569854365372	OK	 
USER	SmokeTest	3756	END	1569854339357	1569854365372
REQUEST	3250		SmokeTest	1569854330467	1569854365443	OK	 
USER	SmokeTest	3250	END	1569854330467	1569854365443
REQUEST	3475		SmokeTest	1569854334491	1569854365504	OK	 
USER	SmokeTest	3475	END	1569854334490	1569854365505
REQUEST	3658		SmokeTest	1569854337697	1569854365508	OK	 
USER	SmokeTest	3658	END	1569854337697	1569854365508
REQUEST	3014		SmokeTest	1569854326080	1569854365536	OK	 
USER	SmokeTest	3014	END	1569854326080	1569854365536
REQUEST	3459		SmokeTest	1569854334209	1569854365560	OK	 
USER	SmokeTest	3459	END	1569854334208	1569854365560
REQUEST	3674		SmokeTest	1569854337970	1569854365579	OK	 
USER	SmokeTest	3674	END	1569854337969	1569854365579
REQUEST	3770		SmokeTest	1569854339614	1569854365631	OK	 
USER	SmokeTest	3770	END	1569854339613	1569854365631
REQUEST	2033		SmokeTest	1569854305687	1569854365688	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to restcountries-v1.p.rapidapi.com/34.196.37.230:443 after 60000 ms
USER	SmokeTest	2033	END	1569854305687	1569854365688
REQUEST	3590		SmokeTest	1569854336520	1569854365705	OK	 
USER	SmokeTest	3590	END	1569854336519	1569854365705
REQUEST	3827		SmokeTest	1569854340568	1569854365708	OK	 
USER	SmokeTest	3827	END	1569854340567	1569854365708
REQUEST	3121		SmokeTest	1569854328088	1569854365770	OK	 
REQUEST	3531		SmokeTest	1569854335479	1569854365770	OK	 
USER	SmokeTest	3121	END	1569854328088	1569854365771
USER	SmokeTest	3531	END	1569854335478	1569854365771
REQUEST	2484		SmokeTest	1569854315580	1569854365811	OK	 
USER	SmokeTest	2484	END	1569854315578	1569854365812
REQUEST	2699		SmokeTest	1569854319961	1569854365842	OK	 
USER	SmokeTest	2699	END	1569854319961	1569854365842
REQUEST	3845		SmokeTest	1569854340885	1569854365851	OK	 
USER	SmokeTest	3845	END	1569854340885	1569854365852
REQUEST	3721		SmokeTest	1569854338770	1569854365902	OK	 
USER	SmokeTest	3721	END	1569854338769	1569854365902
REQUEST	3223		SmokeTest	1569854329970	1569854365903	OK	 
USER	SmokeTest	3223	END	1569854329970	1569854365903
REQUEST	3047		SmokeTest	1569854326710	1569854365920	OK	 
REQUEST	3222		SmokeTest	1569854329950	1569854365920	OK	 
USER	SmokeTest	3047	END	1569854326710	1569854365921
USER	SmokeTest	3222	END	1569854329949	1569854365921
REQUEST	3566		SmokeTest	1569854336100	1569854365921	OK	 
USER	SmokeTest	3566	END	1569854336099	1569854365922
REQUEST	3031		SmokeTest	1569854326398	1569854365926	OK	 
USER	SmokeTest	3031	END	1569854326398	1569854365926
REQUEST	2528		SmokeTest	1569854316459	1569854366004	OK	 
REQUEST	2636		SmokeTest	1569854318681	1569854366004	OK	 
USER	SmokeTest	2636	END	1569854318681	1569854366004
USER	SmokeTest	2528	END	1569854316459	1569854366004
REQUEST	3143		SmokeTest	1569854328499	1569854366006	OK	 
USER	SmokeTest	3143	END	1569854328499	1569854366006
REQUEST	3654		SmokeTest	1569854337638	1569854366051	OK	 
USER	SmokeTest	3654	END	1569854337637	1569854366052
REQUEST	2822		SmokeTest	1569854322388	1569854366077	OK	 
USER	SmokeTest	2822	END	1569854322387	1569854366078
REQUEST	2769		SmokeTest	1569854321340	1569854366156	OK	 
REQUEST	3363		SmokeTest	1569854332520	1569854366156	OK	 
USER	SmokeTest	3363	END	1569854332520	1569854366157
USER	SmokeTest	2769	END	1569854321340	1569854366157
REQUEST	2053		SmokeTest	1569854306163	1569854366163	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to restcountries-v1.p.rapidapi.com/52.203.71.133:443 after 60000 ms
USER	SmokeTest	2053	END	1569854306163	1569854366164
REQUEST	3567		SmokeTest	1569854336137	1569854366180	OK	 
USER	SmokeTest	3567	END	1569854336136	1569854366180
REQUEST	3801		SmokeTest	1569854340125	1569854366184	OK	 
REQUEST	3382		SmokeTest	1569854332840	1569854366184	OK	 
REQUEST	3058		SmokeTest	1569854326910	1569854366184	OK	 
USER	SmokeTest	3801	END	1569854340124	1569854366184
USER	SmokeTest	3382	END	1569854332840	1569854366184
USER	SmokeTest	3058	END	1569854326910	1569854366184
REQUEST	2984		SmokeTest	1569854325528	1569854366205	OK	 
REQUEST	3399		SmokeTest	1569854333154	1569854366205	OK	 
USER	SmokeTest	2984	END	1569854325527	1569854366205
USER	SmokeTest	3399	END	1569854333154	1569854366205
REQUEST	3810		SmokeTest	1569854340270	1569854366214	OK	 
USER	SmokeTest	3810	END	1569854340269	1569854366214
REQUEST	3328		SmokeTest	1569854331878	1569854366234	OK	 
REQUEST	3107		SmokeTest	1569854327829	1569854366235	OK	 
USER	SmokeTest	3328	END	1569854331878	1569854366234
USER	SmokeTest	3107	END	1569854327828	1569854366235
REQUEST	2538		SmokeTest	1569854316667	1569854366256	OK	 
USER	SmokeTest	2538	END	1569854316667	1569854366256
REQUEST	2879		SmokeTest	1569854323489	1569854366277	OK	 
USER	SmokeTest	2879	END	1569854323489	1569854366277
REQUEST	3848		SmokeTest	1569854340909	1569854366282	OK	 
REQUEST	2962		SmokeTest	1569854325088	1569854366282	OK	 
USER	SmokeTest	3848	END	1569854340909	1569854366282
USER	SmokeTest	2962	END	1569854325087	1569854366283
REQUEST	3376		SmokeTest	1569854332745	1569854366284	OK	 
USER	SmokeTest	3376	END	1569854332745	1569854366285
REQUEST	3384		SmokeTest	1569854332878	1569854366292	OK	 
USER	SmokeTest	3384	END	1569854332877	1569854366292
REQUEST	3727		SmokeTest	1569854338869	1569854366296	OK	 
USER	SmokeTest	3727	END	1569854338869	1569854366296
REQUEST	3306		SmokeTest	1569854331490	1569854366354	OK	 
USER	SmokeTest	3306	END	1569854331489	1569854366355
REQUEST	3529		SmokeTest	1569854335439	1569854366366	OK	 
USER	SmokeTest	3529	END	1569854335439	1569854366366
REQUEST	3428		SmokeTest	1569854333661	1569854366377	OK	 
USER	SmokeTest	3428	END	1569854333660	1569854366377
REQUEST	3545		SmokeTest	1569854335718	1569854366396	OK	 
USER	SmokeTest	3545	END	1569854335718	1569854366396
REQUEST	3051		SmokeTest	1569854326782	1569854366426	OK	 
USER	SmokeTest	3051	END	1569854326782	1569854366426
REQUEST	3625		SmokeTest	1569854337134	1569854366437	OK	 
USER	SmokeTest	3625	END	1569854337134	1569854366438
REQUEST	3392		SmokeTest	1569854333019	1569854366438	OK	 
USER	SmokeTest	3392	END	1569854333018	1569854366438
REQUEST	3226		SmokeTest	1569854330018	1569854366451	OK	 
USER	SmokeTest	3226	END	1569854330017	1569854366451
REQUEST	2066		SmokeTest	1569854306452	1569854366455	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to restcountries-v1.p.rapidapi.com/34.196.37.230:443 after 60000 ms
USER	SmokeTest	2066	END	1569854306451	1569854366455
REQUEST	3329		SmokeTest	1569854331900	1569854366550	OK	 
USER	SmokeTest	3329	END	1569854331900	1569854366550
REQUEST	3149		SmokeTest	1569854328611	1569854366555	OK	 
USER	SmokeTest	3149	END	1569854328609	1569854366556
REQUEST	2380		SmokeTest	1569854313367	1569854366617	OK	 
USER	SmokeTest	2380	END	1569854313367	1569854366618
REQUEST	3091		SmokeTest	1569854327530	1569854366649	OK	 
USER	SmokeTest	3091	END	1569854327530	1569854366650
REQUEST	3377		SmokeTest	1569854332757	1569854366698	OK	 
USER	SmokeTest	3377	END	1569854332757	1569854366698
REQUEST	3171		SmokeTest	1569854329011	1569854366716	OK	 
USER	SmokeTest	3171	END	1569854329010	1569854366716
REQUEST	3170		SmokeTest	1569854328989	1569854366726	OK	 
USER	SmokeTest	3170	END	1569854328988	1569854366726
REQUEST	3645		SmokeTest	1569854337471	1569854366763	OK	 
USER	SmokeTest	3645	END	1569854337471	1569854366763
REQUEST	3160		SmokeTest	1569854328807	1569854366799	OK	 
USER	SmokeTest	3160	END	1569854328807	1569854366800
REQUEST	3637		SmokeTest	1569854337341	1569854366806	OK	 
USER	SmokeTest	3637	END	1569854337341	1569854366806
REQUEST	2082		SmokeTest	1569854306821	1569854366822	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to restcountries-v1.p.rapidapi.com/34.196.37.230:443 after 60000 ms
USER	SmokeTest	2082	END	1569854306821	1569854366823
REQUEST	3506		SmokeTest	1569854335046	1569854366940	OK	 
USER	SmokeTest	3506	END	1569854335046	1569854366940
REQUEST	3354		SmokeTest	1569854332353	1569854367018	OK	 
USER	SmokeTest	3354	END	1569854332352	1569854367019
REQUEST	3623		SmokeTest	1569854337095	1569854367102	OK	 
USER	SmokeTest	3623	END	1569854337095	1569854367102
REQUEST	3280		SmokeTest	1569854331009	1569854367114	OK	 
USER	SmokeTest	3280	END	1569854331009	1569854367114
REQUEST	3825		SmokeTest	1569854340523	1569854367131	OK	 
USER	SmokeTest	3825	END	1569854340522	1569854367131
REQUEST	3341		SmokeTest	1569854332114	1569854367143	OK	 
USER	SmokeTest	3341	END	1569854332114	1569854367143
REQUEST	3653		SmokeTest	1569854337609	1569854367192	OK	 
USER	SmokeTest	3653	END	1569854337609	1569854367192
REQUEST	3191		SmokeTest	1569854329389	1569854367197	OK	 
USER	SmokeTest	3191	END	1569854329388	1569854367198
REQUEST	3297		SmokeTest	1569854331322	1569854367234	OK	 
USER	SmokeTest	3297	END	1569854331322	1569854367234
REQUEST	2976		SmokeTest	1569854325358	1569854367255	OK	 
USER	SmokeTest	2976	END	1569854325358	1569854367256
REQUEST	3174		SmokeTest	1569854329068	1569854367257	OK	 
USER	SmokeTest	3174	END	1569854329067	1569854367257
REQUEST	2810		SmokeTest	1569854322151	1569854367277	OK	 
USER	SmokeTest	2810	END	1569854322151	1569854367278
REQUEST	3403		SmokeTest	1569854333220	1569854367288	OK	 
USER	SmokeTest	3403	END	1569854333219	1569854367288
REQUEST	3723		SmokeTest	1569854338800	1569854367291	OK	 
USER	SmokeTest	3723	END	1569854338799	1569854367291
REQUEST	2387		SmokeTest	1569854313520	1569854367311	OK	 
USER	SmokeTest	2387	END	1569854313520	1569854367312
REQUEST	2935		SmokeTest	1569854324575	1569854367314	OK	 
USER	SmokeTest	2935	END	1569854324573	1569854367315
REQUEST	2105		SmokeTest	1569854307347	1569854367348	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to restcountries-v1.p.rapidapi.com/34.196.37.230:443 after 60000 ms
USER	SmokeTest	2105	END	1569854307347	1569854367349
REQUEST	3659		SmokeTest	1569854337707	1569854367406	OK	 
USER	SmokeTest	3659	END	1569854337707	1569854367406
REQUEST	3821		SmokeTest	1569854340457	1569854367476	OK	 
USER	SmokeTest	3821	END	1569854340457	1569854367476
REQUEST	2112		SmokeTest	1569854307512	1569854367513	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to restcountries-v1.p.rapidapi.com/34.196.37.230:443 after 60000 ms
USER	SmokeTest	2112	END	1569854307512	1569854367514
REQUEST	2780		SmokeTest	1569854321559	1569854367516	OK	 
USER	SmokeTest	2780	END	1569854321558	1569854367517
REQUEST	3033		SmokeTest	1569854326442	1569854367519	OK	 
REQUEST	3671		SmokeTest	1569854337919	1569854367520	OK	 
USER	SmokeTest	3033	END	1569854326441	1569854367520
USER	SmokeTest	3671	END	1569854337918	1569854367520
REQUEST	3676		SmokeTest	1569854337998	1569854367562	OK	 
REQUEST	3256		SmokeTest	1569854330579	1569854367562	OK	 
USER	SmokeTest	3676	END	1569854337998	1569854367562
USER	SmokeTest	3256	END	1569854330579	1569854367562
REQUEST	3422		SmokeTest	1569854333563	1569854367703	OK	 
REQUEST	3253		SmokeTest	1569854330521	1569854367704	OK	 
USER	SmokeTest	3422	END	1569854333563	1569854367704
USER	SmokeTest	3253	END	1569854330520	1569854367704
REQUEST	2930		SmokeTest	1569854324482	1569854367710	OK	 
USER	SmokeTest	2930	END	1569854324481	1569854367710
REQUEST	2122		SmokeTest	1569854307729	1569854367730	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to restcountries-v1.p.rapidapi.com/34.196.37.230:443 after 60000 ms
USER	SmokeTest	2122	END	1569854307729	1569854367730
REQUEST	2878		SmokeTest	1569854323472	1569854367740	OK	 
USER	SmokeTest	2878	END	1569854323471	1569854367741
REQUEST	3123		SmokeTest	1569854328131	1569854367759	OK	 
USER	SmokeTest	3123	END	1569854328131	1569854367759
REQUEST	2688		SmokeTest	1569854319740	1569854367791	OK	 
USER	SmokeTest	2688	END	1569854319740	1569854367791
REQUEST	3604		SmokeTest	1569854336775	1569854367802	OK	 
USER	SmokeTest	3604	END	1569854336774	1569854367802
REQUEST	3456		SmokeTest	1569854334159	1569854367814	OK	 
USER	SmokeTest	3456	END	1569854334159	1569854367815
REQUEST	3201		SmokeTest	1569854329562	1569854367853	OK	 
USER	SmokeTest	3201	END	1569854329561	1569854367853
REQUEST	3820		SmokeTest	1569854340440	1569854367882	OK	 
REQUEST	2645		SmokeTest	1569854318862	1569854367882	OK	 
USER	SmokeTest	3820	END	1569854340440	1569854367882
USER	SmokeTest	2645	END	1569854318861	1569854367882
REQUEST	3042		SmokeTest	1569854326607	1569854367900	OK	 
USER	SmokeTest	3042	END	1569854326607	1569854367901
REQUEST	3056		SmokeTest	1569854326869	1569854367929	OK	 
USER	SmokeTest	3056	END	1569854326868	1569854367929
REQUEST	2598		SmokeTest	1569854317897	1569854367941	OK	 
USER	SmokeTest	2598	END	1569854317897	1569854367941
REQUEST	3350		SmokeTest	1569854332279	1569854367946	OK	 
USER	SmokeTest	3350	END	1569854332279	1569854367946
REQUEST	2471		SmokeTest	1569854315287	1569854368043	OK	 
USER	SmokeTest	2471	END	1569854315287	1569854368043
REQUEST	2136		SmokeTest	1569854308050	1569854368051	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to restcountries-v1.p.rapidapi.com/52.203.71.133:443 after 60000 ms
USER	SmokeTest	2136	END	1569854308050	1569854368051
REQUEST	2887		SmokeTest	1569854323648	1569854368055	OK	 
USER	SmokeTest	2887	END	1569854323648	1569854368055
REQUEST	3385		SmokeTest	1569854332904	1569854368095	OK	 
USER	SmokeTest	3385	END	1569854332903	1569854368096
REQUEST	3259		SmokeTest	1569854330632	1569854368105	OK	 
USER	SmokeTest	3259	END	1569854330632	1569854368106
REQUEST	2139		SmokeTest	1569854308118	1569854368118	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to restcountries-v1.p.rapidapi.com/52.203.71.133:443 after 60000 ms
USER	SmokeTest	2139	END	1569854308118	1569854368119
REQUEST	2182		SmokeTest	1569854309057	1569854368128	OK	 
USER	SmokeTest	2182	END	1569854309057	1569854368128
REQUEST	3338		SmokeTest	1569854332060	1569854368199	OK	 
USER	SmokeTest	3338	END	1569854332059	1569854368200
REQUEST	3206		SmokeTest	1569854329651	1569854368235	OK	 
USER	SmokeTest	3206	END	1569854329651	1569854368235
REQUEST	3009		SmokeTest	1569854325987	1569854368238	OK	 
USER	SmokeTest	3009	END	1569854325987	1569854368238
REQUEST	2961		SmokeTest	1569854325074	1569854368248	OK	 
USER	SmokeTest	2961	END	1569854325074	1569854368249
REQUEST	2145		SmokeTest	1569854308251	1569854368251	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to restcountries-v1.p.rapidapi.com/52.203.71.133:443 after 60000 ms
USER	SmokeTest	2145	END	1569854308251	1569854368252
REQUEST	3607		SmokeTest	1569854336820	1569854368255	OK	 
USER	SmokeTest	3607	END	1569854336820	1569854368256
REQUEST	3050		SmokeTest	1569854326760	1569854368270	OK	 
USER	SmokeTest	3050	END	1569854326760	1569854368270
REQUEST	3644		SmokeTest	1569854337460	1569854368300	OK	 
USER	SmokeTest	3644	END	1569854337460	1569854368300
REQUEST	2265		SmokeTest	1569854310889	1569854368302	OK	 
USER	SmokeTest	2265	END	1569854310888	1569854368303
REQUEST	3391		SmokeTest	1569854333007	1569854368368	OK	 
USER	SmokeTest	3391	END	1569854333006	1569854368369
REQUEST	2536		SmokeTest	1569854316629	1569854368373	OK	 
REQUEST	3300		SmokeTest	1569854331370	1569854368374	OK	 
REQUEST	3315		SmokeTest	1569854331658	1569854368374	OK	 
USER	SmokeTest	2536	END	1569854316628	1569854368374
USER	SmokeTest	3300	END	1569854331370	1569854368374
USER	SmokeTest	3315	END	1569854331657	1569854368374
REQUEST	3787		SmokeTest	1569854339887	1569854368377	OK	 
USER	SmokeTest	3787	END	1569854339887	1569854368377
REQUEST	3463		SmokeTest	1569854334308	1569854368402	OK	 
USER	SmokeTest	3463	END	1569854334284	1569854368403
REQUEST	3706		SmokeTest	1569854338507	1569854368407	OK	 
USER	SmokeTest	3706	END	1569854338507	1569854368408
REQUEST	3598		SmokeTest	1569854336658	1569854368408	OK	 
USER	SmokeTest	3598	END	1569854336657	1569854368408
REQUEST	3240		SmokeTest	1569854330279	1569854368443	OK	 
USER	SmokeTest	3240	END	1569854330279	1569854368443
REQUEST	3600		SmokeTest	1569854336706	1569854368453	OK	 
USER	SmokeTest	3600	END	1569854336706	1569854368454
REQUEST	3436		SmokeTest	1569854333810	1569854368466	OK	 
USER	SmokeTest	3436	END	1569854333810	1569854368466
REQUEST	3457		SmokeTest	1569854334180	1569854368479	OK	 
USER	SmokeTest	3457	END	1569854334179	1569854368479
REQUEST	3006		SmokeTest	1569854325933	1569854368667	OK	 
USER	SmokeTest	3006	END	1569854325932	1569854368667
REQUEST	3199		SmokeTest	1569854329521	1569854368678	OK	 
USER	SmokeTest	3199	END	1569854329521	1569854368679
REQUEST	3116		SmokeTest	1569854328010	1569854368708	OK	 
USER	SmokeTest	3116	END	1569854328009	1569854368708
REQUEST	3684		SmokeTest	1569854338142	1569854368720	OK	 
USER	SmokeTest	3684	END	1569854338142	1569854368721
REQUEST	3190		SmokeTest	1569854329361	1569854368742	OK	 
USER	SmokeTest	3190	END	1569854329360	1569854368742
REQUEST	3479		SmokeTest	1569854334573	1569854368754	OK	 
USER	SmokeTest	3479	END	1569854334572	1569854368754
REQUEST	3215		SmokeTest	1569854329812	1569854368796	OK	 
USER	SmokeTest	3215	END	1569854329811	1569854368796
REQUEST	3814		SmokeTest	1569854340361	1569854368797	OK	 
USER	SmokeTest	3814	END	1569854340360	1569854368797
REQUEST	3742		SmokeTest	1569854339118	1569854368808	OK	 
USER	SmokeTest	3742	END	1569854339118	1569854368808
REQUEST	3413		SmokeTest	1569854333398	1569854368856	OK	 
USER	SmokeTest	3413	END	1569854333397	1569854368857
REQUEST	2807		SmokeTest	1569854322098	1569854368865	OK	 
USER	SmokeTest	2807	END	1569854322097	1569854368865
REQUEST	3139		SmokeTest	1569854328419	1569854368872	OK	 
USER	SmokeTest	3139	END	1569854328418	1569854368873
REQUEST	3367		SmokeTest	1569854332581	1569854368878	OK	 
USER	SmokeTest	3367	END	1569854332580	1569854368878
REQUEST	3163		SmokeTest	1569854328869	1569854368894	OK	 
USER	SmokeTest	3163	END	1569854328868	1569854368895
REQUEST	2728		SmokeTest	1569854320532	1569854368916	OK	 
USER	SmokeTest	2728	END	1569854320532	1569854368917
REQUEST	3038		SmokeTest	1569854326539	1569854368927	OK	 
USER	SmokeTest	3038	END	1569854326538	1569854368927
REQUEST	3214		SmokeTest	1569854329790	1569854368942	OK	 
USER	SmokeTest	3214	END	1569854329790	1569854368942
REQUEST	3037		SmokeTest	1569854326517	1569854368946	OK	 
USER	SmokeTest	3037	END	1569854326517	1569854368947
REQUEST	2947		SmokeTest	1569854324804	1569854368954	OK	 
USER	SmokeTest	2947	END	1569854324803	1569854368954
REQUEST	3784		SmokeTest	1569854339843	1569854368975	OK	 
USER	SmokeTest	3784	END	1569854339843	1569854368976
REQUEST	2435		SmokeTest	1569854314518	1569854368998	OK	 
USER	SmokeTest	2435	END	1569854314518	1569854368998
REQUEST	2796		SmokeTest	1569854321878	1569854369016	OK	 
USER	SmokeTest	2796	END	1569854321878	1569854369016
REQUEST	3273		SmokeTest	1569854330881	1569854369026	OK	 
USER	SmokeTest	3273	END	1569854330881	1569854369027
REQUEST	2181		SmokeTest	1569854309042	1569854369043	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to restcountries-v1.p.rapidapi.com/52.203.71.133:443 after 60000 ms
USER	SmokeTest	2181	END	1569854309042	1569854369044
REQUEST	2942		SmokeTest	1569854324715	1569854369070	OK	 
USER	SmokeTest	2942	END	1569854324715	1569854369071
REQUEST	3467		SmokeTest	1569854334352	1569854369101	OK	 
USER	SmokeTest	3467	END	1569854334350	1569854369101
REQUEST	2928		SmokeTest	1569854324439	1569854369113	OK	 
USER	SmokeTest	2928	END	1569854324439	1569854369114
REQUEST	2705		SmokeTest	1569854320076	1569854369126	OK	 
USER	SmokeTest	2705	END	1569854320071	1569854369127
REQUEST	3678		SmokeTest	1569854338041	1569854369153	OK	 
USER	SmokeTest	3678	END	1569854338040	1569854369153
REQUEST	2187		SmokeTest	1569854309172	1569854369173	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to restcountries-v1.p.rapidapi.com/34.196.37.230:443 after 60000 ms
